customer_id,transaction_date,order_amount
CUST_1118,2025-08-19,68.76
CUST_1496,2026-06-23,37.65
CUST_1151,2026-07-24,34.63
CUST_1184,2026-04-06,137.0
CUST_1576,2026-03-10,100.78
CUST_1004,2026-06-14,98.3
CUST_1078,2026-07-14,87.23
CUST_1336,2026-07-31,119.32
CUST_1403,2026-07-02,64.75
CUST_1471,2026-04-08,114.62
CUST_1275,2026-06-04,10.72
CUST_1463,2026-07-07,131.75
CUST_1582,2026-07-23,185.67
CUST_1289,2026-07-07,74.01
CUST_1408,2026-07-26,146.52
CUST_1157,2026-07-24,86.2
CUST_1317,2026-03-02,103.87
CUST_1098,2026-04-08,89.33
CUST_1397,2026-06-20,97.04
CUST_1432,2026-04-15,105.73
CUST_1436,2026-07-26,89.43
CUST_1229,2026-05-26,127.03
CUST_1539,2026-05-29,91.1
CUST_1447,2026-07-27,154.71
CUST_1130,2026-05-19,61.96
CUST_1437,2026-07-10,25.16
CUST_1435,2026-06-28,82.58
CUST_1259,2026-07-04,100.76
CUST_1016,2026-07-25,115.04
CUST_1186,2026-04-03,25.2
CUST_1304,2026-07-08,129.74
CUST_1460,2026-05-30,57.7
CUST_1191,2026-07-17,31.96
CUST_1265,2026-03-21,36.69
CUST_1005,2026-06-30,15.08
CUST_1471,2026-05-17,189.3
CUST_1498,2026-07-09,159.49
CUST_1404,2026-04-17,33.62
CUST_1195,2026-07-25,16.23
CUST_1027,2026-07-17,112.38
CUST_1446,2026-04-04,182.48
CUST_1088,2026-07-09,82.42
CUST_1022,2026-07-24,216.96
CUST_1455,2025-12-29,83.52
CUST_1599,2026-07-14,61.29
CUST_1401,2026-07-29,12.15
CUST_1442,2025-11-22,176.86
CUST_1567,2025-05-08,23.13
CUST_1525,2026-06-04,105.3
CUST_1499,2026-07-15,99.22
CUST_1274,2026-03-09,76.33
CUST_1506,2026-05-30,111.89
CUST_1446,2026-07-31,60.47
CUST_1352,2026-06-25,88.6
CUST_1347,2026-02-17,179.64
CUST_1479,2026-07-23,61.12
CUST_1426,2026-04-07,117.51
CUST_1483,2026-04-19,174.61
CUST_1289,2026-05-17,33.37
CUST_1177,2026-07-18,104.27
CUST_1425,2026-01-27,86.61
CUST_1570,2026-07-29,17.15
CUST_1365,2026-05-20,46.42
CUST_1515,2026-07-30,29.2
CUST_1232,2026-07-24,52.7
CUST_1348,2026-04-24,143.09
CUST_1570,2026-07-12,43.26
CUST_1527,2026-06-02,36.35
CUST_1448,2026-04-19,104.97
CUST_1104,2026-04-11,108.72
CUST_1370,2026-07-21,60.97
CUST_1518,2026-06-18,69.64
CUST_1125,2026-04-01,79.18
CUST_1006,2026-07-14,157.8
CUST_1517,2026-07-20,57.82
CUST_1424,2026-07-03,115.76
CUST_1542,2026-06-27,53.2
CUST_1423,2026-02-20,212.71
CUST_1528,2026-04-21,69.4
CUST_1149,2026-04-28,128.05
CUST_1071,2026-07-27,63.7
CUST_1168,2026-06-25,73.3
CUST_1154,2026-03-03,28.0
CUST_1532,2025-12-11,76.61
CUST_1566,2026-03-20,129.07
CUST_1352,2026-08-01,59.48
CUST_1150,2026-05-15,80.11
CUST_1557,2026-05-30,106.52
CUST_1353,2026-03-12,147.24
CUST_1202,2026-03-16,33.04
CUST_1399,2026-05-10,134.12
CUST_1553,2026-07-11,34.5
CUST_1533,2026-07-05,109.83
CUST_1552,2026-06-04,54.82
CUST_1432,2025-10-23,37.34
CUST_1381,2026-07-13,88.58
CUST_1127,2026-06-24,98.57
CUST_1347,2025-11-10,156.25
CUST_1579,2026-05-12,61.82
CUST_1586,2026-05-21,127.21
CUST_1253,2026-07-25,89.88
CUST_1369,2026-06-23,42.62
CUST_1421,2026-07-27,28.9
CUST_1487,2026-07-17,31.94
CUST_1412,2026-06-05,90.25
CUST_1270,2026-06-05,109.98
CUST_1501,2026-05-08,76.3
CUST_1517,2026-07-24,126.4
CUST_1525,2026-03-25,38.5
CUST_1484,2026-07-30,44.04
CUST_1121,2026-06-03,75.24
CUST_1585,2026-07-10,90.82
CUST_1312,2025-09-29,62.31
CUST_1146,2026-07-23,101.45
CUST_1312,2026-03-12,51.64
CUST_1500,2026-08-01,94.59
CUST_1045,2026-06-27,98.67
CUST_1345,2026-04-25,84.03
CUST_1135,2026-04-30,88.18
CUST_1460,2026-05-22,42.96
CUST_1091,2026-04-19,115.66
CUST_1238,2026-03-05,66.62
CUST_1453,2026-05-07,111.84
CUST_1025,2026-06-07,152.61
CUST_1574,2026-05-26,111.44
CUST_1554,2026-06-07,26.94
CUST_1193,2026-05-03,87.88
CUST_1544,2026-07-20,17.48
CUST_1251,2026-04-08,171.63
CUST_1086,2026-04-17,104.47
CUST_1046,2026-06-19,47.18
CUST_1540,2026-07-08,56.75
CUST_1101,2026-06-12,60.15
CUST_1091,2026-07-22,28.23
CUST_1185,2026-07-31,28.14
CUST_1327,2026-07-23,272.19
CUST_1053,2026-07-18,137.66
CUST_1504,2026-06-16,88.13
CUST_1275,2026-07-28,82.61
CUST_1495,2026-07-31,109.41
CUST_1019,2026-07-12,55.43
CUST_1128,2026-07-09,75.0
CUST_1512,2026-07-18,93.04
CUST_1568,2026-06-23,102.88
CUST_1389,2025-04-21,44.65
CUST_1071,2026-07-09,73.56
CUST_1143,2026-05-10,51.05
CUST_1325,2026-03-15,58.66
CUST_1329,2026-07-05,81.93
CUST_1016,2026-02-23,40.81
CUST_1487,2026-08-01,95.88
CUST_1500,2026-04-30,93.13
CUST_1079,2026-06-12,207.68
CUST_1455,2026-05-21,68.33
CUST_1366,2026-07-01,171.75
CUST_1008,2026-07-24,70.47
CUST_1009,2026-07-16,17.78
CUST_1366,2026-07-19,160.85
CUST_1226,2026-07-15,86.62
CUST_1287,2026-06-18,124.64
CUST_1007,2026-07-18,163.01
CUST_1284,2026-06-08,86.65
CUST_1579,2026-05-21,103.78
CUST_1131,2026-05-04,39.89
CUST_1233,2026-03-16,131.03
CUST_1023,2025-09-22,122.0
CUST_1258,2026-05-19,77.62
CUST_1053,2026-03-29,64.68
CUST_1416,2026-07-12,119.07
CUST_1370,2026-06-15,24.77
CUST_1048,2026-07-11,76.71
CUST_1005,2026-06-30,66.1
CUST_1025,2025-10-04,52.89
CUST_1076,2026-02-21,49.29
CUST_1064,2026-05-30,35.15
CUST_1024,2026-06-04,108.03
CUST_1256,2026-07-14,83.8
CUST_1055,2026-04-11,90.36
CUST_1074,2026-04-26,106.78
CUST_1457,2026-06-06,33.26
CUST_1034,2026-07-02,205.52
CUST_1130,2026-07-28,105.16
CUST_1104,2026-05-20,96.43
CUST_1390,2026-06-29,106.36
CUST_1010,2026-06-23,82.52
CUST_1103,2026-07-06,81.16
CUST_1197,2026-07-25,14.6
CUST_1198,2026-03-02,39.68
CUST_1363,2026-06-27,129.88
CUST_1248,2026-07-23,24.92
CUST_1598,2026-06-25,63.26
CUST_1149,2026-07-22,62.96
CUST_1377,2025-12-16,90.06
CUST_1148,2026-07-29,88.52
CUST_1055,2026-06-27,49.1
CUST_1206,2026-04-24,66.93
CUST_1478,2026-06-03,65.67
CUST_1343,2026-05-31,76.53
CUST_1465,2026-03-19,122.05
CUST_1218,2026-07-15,132.59
CUST_1339,2026-04-16,71.14
CUST_1006,2026-07-03,38.07
CUST_1199,2026-05-29,60.0
CUST_1268,2026-05-11,66.72
CUST_1182,2026-07-18,46.6
CUST_1103,2026-07-31,118.46
CUST_1113,2026-07-06,50.97
CUST_1378,2026-04-16,114.9
CUST_1444,2026-03-18,29.54
CUST_1133,2026-04-21,48.62
CUST_1383,2026-07-08,77.93
CUST_1047,2026-04-30,101.06
CUST_1301,2026-04-22,65.25
CUST_1286,2026-03-20,178.51
CUST_1500,2026-07-17,32.53
CUST_1066,2026-07-21,72.66
CUST_1521,2026-07-02,90.24
CUST_1382,2026-06-14,85.14
CUST_1485,2026-07-12,74.27
CUST_1597,2026-05-25,50.59
CUST_1462,2026-03-25,73.64
CUST_1386,2026-06-07,95.06
CUST_1086,2026-07-10,90.23
CUST_1042,2026-06-22,107.07
CUST_1478,2026-06-26,70.11
CUST_1279,2026-07-01,47.06
CUST_1077,2026-07-04,32.71
CUST_1525,2026-06-11,31.95
CUST_1233,2026-07-26,49.72
CUST_1337,2026-07-14,135.61
CUST_1281,2026-07-19,103.96
CUST_1556,2026-02-24,163.55
CUST_1413,2026-01-24,163.34
CUST_1012,2026-06-21,89.33
CUST_1152,2026-03-24,53.13
CUST_1214,2026-06-21,89.79
CUST_1479,2026-05-10,82.14
CUST_1320,2026-04-02,77.83
CUST_1427,2026-07-17,80.61
CUST_1383,2026-07-23,133.49
CUST_1363,2026-07-06,76.59
CUST_1413,2026-04-30,121.42
CUST_1023,2026-06-08,406.1
CUST_1581,2026-05-29,103.78
CUST_1400,2025-11-20,50.22
CUST_1547,2026-07-01,83.97
CUST_1462,2026-05-27,62.47
CUST_1566,2026-07-20,165.48
CUST_1027,2026-07-19,30.34
CUST_1290,2026-07-18,60.84
CUST_1465,2026-07-29,90.19
CUST_1420,2026-06-30,76.49
CUST_1398,2026-01-12,50.4
CUST_1486,2026-07-21,99.01
CUST_1207,2026-06-17,120.12
CUST_1007,2025-09-29,80.05
CUST_1252,2026-06-14,225.36
CUST_1471,2026-06-22,111.91
CUST_1355,2026-05-15,126.53
CUST_1179,2026-06-28,47.06
CUST_1442,2026-06-23,97.94
CUST_1044,2026-07-15,108.37
CUST_1068,2026-05-16,129.3
CUST_1505,2026-06-28,70.26
CUST_1516,2026-04-29,65.05
CUST_1258,2026-07-17,110.45
CUST_1472,2026-07-01,135.83
CUST_1406,2026-07-30,55.95
CUST_1139,2026-07-07,136.63
CUST_1069,2026-07-27,114.09
CUST_1448,2026-07-23,162.69
CUST_1174,2026-04-05,104.49
CUST_1127,2026-06-13,73.0
CUST_1011,2026-05-20,43.58
CUST_1221,2026-05-12,79.57
CUST_1535,2026-05-27,127.74
CUST_1399,2026-05-17,79.82
CUST_1049,2026-04-27,142.35
CUST_1383,2026-02-27,162.74
CUST_1064,2026-07-16,199.13
CUST_1171,2026-05-10,24.9
CUST_1334,2026-07-07,108.13
CUST_1554,2026-06-30,77.71
CUST_1108,2026-07-04,46.28
CUST_1323,2026-08-01,51.29
CUST_1285,2026-05-25,70.29
CUST_1223,2026-06-28,142.49
CUST_1104,2026-05-12,150.75
CUST_1582,2026-07-20,118.56
CUST_1136,2026-07-06,109.76
CUST_1325,2025-11-26,116.06
CUST_1018,2026-06-02,100.67
CUST_1238,2026-06-17,18.31
CUST_1127,2026-07-08,133.52
CUST_1081,2026-07-28,70.97
CUST_1155,2026-07-02,111.07
CUST_1454,2026-05-06,65.37
CUST_1040,2026-06-15,60.52
CUST_1339,2026-07-05,50.42
CUST_1254,2026-04-18,122.77
CUST_1390,2026-06-15,47.58
CUST_1066,2026-03-22,30.43
CUST_1144,2026-02-01,39.62
CUST_1562,2026-04-08,31.95
CUST_1318,2026-07-21,49.37
CUST_1254,2026-07-09,99.23
CUST_1206,2026-07-12,45.5
CUST_1517,2026-06-01,78.44
CUST_1493,2026-07-31,71.83
CUST_1307,2026-06-04,43.48
CUST_1263,2026-07-01,62.62
CUST_1575,2026-06-02,30.8
CUST_1480,2026-07-18,184.63
CUST_1383,2026-06-19,245.03
CUST_1382,2026-07-01,62.85
CUST_1072,2026-06-28,23.61
CUST_1394,2026-02-08,44.78
CUST_1261,2026-04-28,137.49
CUST_1500,2026-05-28,70.19
CUST_1394,2026-02-13,132.89
CUST_1035,2026-02-17,69.36
CUST_1028,2026-05-16,111.72
CUST_1466,2026-01-26,42.73
CUST_1592,2026-01-16,143.62
CUST_1393,2026-06-30,100.86
CUST_1530,2026-02-26,77.58
CUST_1512,2025-12-21,114.4
CUST_1315,2026-05-07,137.76
CUST_1091,2026-07-25,98.6
CUST_1146,2026-07-12,50.89
CUST_1315,2026-08-01,45.59
CUST_1099,2026-07-28,122.78
CUST_1295,2026-05-08,45.89
CUST_1137,2026-07-18,47.37
CUST_1461,2026-06-08,51.27
CUST_1187,2026-04-16,48.65
CUST_1418,2026-06-25,109.97
CUST_1087,2026-07-02,59.11
CUST_1599,2026-07-15,85.41
CUST_1009,2026-07-28,100.23
CUST_1099,2026-07-17,150.95
CUST_1532,2025-10-24,140.51
CUST_1484,2026-05-02,104.02
CUST_1351,2025-04-01,161.1
CUST_1408,2026-07-02,27.88
CUST_1338,2026-04-17,8.27
CUST_1411,2026-05-10,103.59
CUST_1286,2026-01-17,137.45
CUST_1462,2026-05-31,114.48
CUST_1423,2026-05-23,8.32
CUST_1329,2026-07-31,69.21
CUST_1333,2026-05-20,53.87
CUST_1083,2026-07-05,267.3
CUST_1487,2025-10-24,181.81
CUST_1394,2026-07-10,49.06
CUST_1532,2026-03-19,148.41
CUST_1032,2026-07-24,152.86
CUST_1561,2025-10-22,82.88
CUST_1118,2026-06-20,93.52
CUST_1174,2026-05-03,114.66
CUST_1445,2025-09-10,20.94
CUST_1334,2026-03-03,142.09
CUST_1263,2026-05-22,115.87
CUST_1503,2026-07-26,121.72
CUST_1589,2026-04-29,103.37
CUST_1386,2026-02-26,134.96
CUST_1575,2025-12-24,78.9
CUST_1265,2026-07-25,33.63
CUST_1192,2026-05-05,38.2
CUST_1320,2026-01-13,28.84
CUST_1397,2025-11-21,64.28
CUST_1129,2026-06-15,103.54
CUST_1404,2026-08-01,160.79
CUST_1224,2026-06-17,81.39
CUST_1149,2026-05-04,177.15
CUST_1035,2026-06-03,62.98
CUST_1126,2026-07-12,176.33
CUST_1220,2026-06-18,124.66
CUST_1341,2026-07-22,127.83
CUST_1230,2026-05-15,26.87
CUST_1183,2026-03-28,130.62
CUST_1163,2025-09-29,94.65
CUST_1484,2025-10-04,139.37
CUST_1540,2026-05-09,59.79
CUST_1561,2026-06-30,40.4
CUST_1594,2026-03-24,27.21
CUST_1311,2026-06-23,44.96
CUST_1494,2026-07-10,42.38
CUST_1200,2026-05-07,12.91
CUST_1589,2026-07-26,148.64
CUST_1385,2026-01-18,77.61
CUST_1057,2026-07-26,26.85
CUST_1346,2026-06-04,74.66
CUST_1246,2026-06-30,62.24
CUST_1176,2026-05-25,71.08
CUST_1091,2026-04-26,186.71
CUST_1281,2026-05-28,79.97
CUST_1119,2026-07-27,85.97
CUST_1521,2026-07-16,100.98
CUST_1491,2026-07-12,135.65
CUST_1185,2026-07-01,61.72
CUST_1333,2026-07-28,223.77
CUST_1189,2026-06-29,123.84
CUST_1549,2026-04-24,91.91
CUST_1598,2026-06-12,161.98
CUST_1212,2025-12-25,103.09
CUST_1568,2026-06-24,63.63
CUST_1588,2026-07-17,44.63
CUST_1035,2026-07-27,39.49
CUST_1557,2026-07-20,55.67
CUST_1531,2026-03-02,61.12
CUST_1143,2026-06-07,122.49
CUST_1360,2026-06-02,89.03
CUST_1045,2026-07-15,48.16
CUST_1220,2026-01-08,103.63
CUST_1367,2026-07-11,131.08
CUST_1563,2026-07-13,71.87
CUST_1409,2026-06-23,50.16
CUST_1275,2025-08-17,122.9
CUST_1381,2026-06-09,112.21
CUST_1167,2026-06-27,43.58
CUST_1444,2026-07-02,58.31
CUST_1561,2026-06-29,65.45
CUST_1341,2026-04-26,42.59
CUST_1280,2026-08-01,71.3
CUST_1387,2026-01-16,91.37
CUST_1501,2026-07-26,67.83
CUST_1288,2026-06-10,104.58
CUST_1174,2026-07-08,137.58
CUST_1544,2026-06-10,101.91
CUST_1525,2026-05-12,114.21
CUST_1581,2026-05-07,26.94
CUST_1379,2026-05-14,55.77
CUST_1468,2026-07-19,87.82
CUST_1438,2026-06-15,128.27
CUST_1234,2026-07-09,182.31
CUST_1416,2026-04-28,175.0
CUST_1078,2026-05-08,27.92
CUST_1567,2026-02-10,87.19
CUST_1545,2026-05-16,74.84
CUST_1007,2026-05-12,124.29
CUST_1250,2025-09-01,114.96
CUST_1540,2026-05-19,24.5
CUST_1172,2026-05-21,198.85
CUST_1230,2026-07-20,70.05
CUST_1361,2026-01-15,77.05
CUST_1382,2025-12-17,66.5
CUST_1552,2026-03-31,85.12
CUST_1002,2026-05-06,97.98
CUST_1312,2026-02-10,208.44
CUST_1499,2026-07-29,10.78
CUST_1305,2026-07-04,10.21
CUST_1190,2026-06-29,12.76
CUST_1202,2026-07-27,89.57
CUST_1126,2026-02-24,11.51
CUST_1256,2026-07-16,73.57
CUST_1438,2026-03-10,92.87
CUST_1449,2026-05-24,79.21
CUST_1444,2026-08-01,200.15
CUST_1113,2026-07-19,23.97
CUST_1339,2026-03-04,44.51
CUST_1490,2026-01-05,85.95
CUST_1130,2026-07-07,141.47
CUST_1513,2026-05-09,134.65
CUST_1134,2026-07-25,43.86
CUST_1242,2026-07-29,167.08
CUST_1008,2026-06-25,60.65
CUST_1439,2026-07-14,43.44
CUST_1255,2026-07-11,38.04
CUST_1253,2026-05-22,77.88
CUST_1105,2026-05-15,87.83
CUST_1152,2026-07-16,40.6
CUST_1196,2026-02-10,77.51
CUST_1093,2026-03-25,71.69
CUST_1236,2026-07-16,77.48
CUST_1437,2026-05-26,62.43
CUST_1287,2026-01-27,126.51
CUST_1048,2026-07-19,64.52
CUST_1286,2026-02-27,35.8
CUST_1503,2026-07-03,62.44
CUST_1013,2026-05-19,69.25
CUST_1541,2026-06-02,54.44
CUST_1598,2026-07-01,134.85
CUST_1600,2025-12-20,200.52
CUST_1197,2026-05-14,94.44
CUST_1485,2025-10-08,49.94
CUST_1044,2026-07-24,76.47
CUST_1573,2025-12-04,127.97
CUST_1069,2026-06-20,90.96
CUST_1022,2026-07-21,58.8
CUST_1296,2026-07-29,97.55
CUST_1194,2026-05-06,73.84
CUST_1525,2025-12-13,45.2
CUST_1393,2026-06-09,72.93
CUST_1211,2026-07-19,44.46
CUST_1009,2026-03-17,150.53
CUST_1537,2026-07-13,58.12
CUST_1229,2026-07-29,54.44
CUST_1151,2026-01-28,59.23
CUST_1052,2026-05-27,55.76
CUST_1547,2026-07-24,112.39
CUST_1377,2026-07-07,282.59
CUST_1270,2026-05-10,75.21
CUST_1332,2025-10-31,68.63
CUST_1286,2026-07-20,135.77
CUST_1263,2026-03-22,109.56
CUST_1452,2026-07-16,58.15
CUST_1404,2026-07-22,53.64
CUST_1377,2026-07-22,84.55
CUST_1470,2026-07-19,86.16
CUST_1288,2026-07-31,44.86
CUST_1403,2026-05-18,48.13
CUST_1436,2026-07-14,224.05
CUST_1102,2026-05-10,41.32
CUST_1012,2026-06-02,71.39
CUST_1013,2026-04-30,111.55
CUST_1254,2026-04-28,58.02
CUST_1013,2026-04-21,13.07
CUST_1555,2026-05-07,66.55
CUST_1207,2026-07-23,139.98
CUST_1167,2026-07-09,84.54
CUST_1556,2026-05-17,108.26
CUST_1045,2026-07-25,61.52
CUST_1425,2026-07-23,77.62
CUST_1293,2026-07-16,200.66
CUST_1115,2026-06-19,31.61
CUST_1369,2026-02-16,236.99
CUST_1154,2026-07-20,91.97
CUST_1435,2026-07-22,116.25
CUST_1293,2026-07-05,36.31
CUST_1377,2026-02-07,158.46
CUST_1078,2026-04-22,184.67
CUST_1150,2026-07-07,72.97
CUST_1489,2026-04-14,37.76
CUST_1285,2026-07-22,64.69
CUST_1394,2026-07-04,86.68
CUST_1423,2026-06-03,110.0
CUST_1251,2026-07-01,94.87
CUST_1504,2026-06-13,163.14
CUST_1594,2026-05-12,91.44
CUST_1224,2026-05-15,96.29
CUST_1112,2026-07-29,67.88
CUST_1142,2026-07-10,42.28
CUST_1431,2026-07-14,41.39
CUST_1146,2026-07-02,20.05
CUST_1380,2026-07-29,36.64
CUST_1488,2026-04-05,69.83
CUST_1078,2026-08-01,167.68
CUST_1186,2026-06-21,41.72
CUST_1306,2026-06-21,129.34
CUST_1013,2026-07-11,43.91
CUST_1032,2026-06-02,46.27
CUST_1405,2026-04-07,119.01
CUST_1567,2026-05-13,56.85
CUST_1313,2026-05-13,77.17
CUST_1094,2026-06-15,51.18
CUST_1224,2026-06-30,163.64
CUST_1079,2026-04-13,83.1
CUST_1414,2026-04-09,45.11
CUST_1434,2026-07-18,37.02
CUST_1343,2026-07-31,59.77
CUST_1066,2026-07-17,13.93
CUST_1192,2026-06-10,110.35
CUST_1275,2026-07-27,98.19
CUST_1495,2026-07-29,63.67
CUST_1008,2025-11-18,137.53
CUST_1512,2026-07-18,137.57
CUST_1132,2026-05-15,35.25
CUST_1515,2026-07-26,101.03
CUST_1600,2026-03-22,23.24
CUST_1474,2026-07-27,107.97
CUST_1237,2026-03-14,157.11
CUST_1164,2025-09-09,87.73
CUST_1535,2026-02-09,66.91
CUST_1347,2026-07-10,107.5
CUST_1040,2026-03-11,144.69
CUST_1213,2025-07-20,104.47
CUST_1580,2026-05-29,87.15
CUST_1146,2026-04-29,63.06
CUST_1089,2026-06-18,81.26
CUST_1302,2026-07-21,59.52
CUST_1091,2026-07-28,126.28
CUST_1484,2025-11-25,141.08
CUST_1143,2026-01-31,69.61
CUST_1418,2026-03-28,70.01
CUST_1321,2026-07-02,119.52
CUST_1269,2026-03-18,150.5
CUST_1574,2026-08-01,44.22
CUST_1074,2026-07-16,193.04
CUST_1357,2026-06-22,111.16
CUST_1476,2026-07-25,47.15
CUST_1406,2026-04-28,49.62
CUST_1324,2026-07-05,104.02
CUST_1487,2026-07-25,81.23
CUST_1481,2026-07-22,51.38
CUST_1389,2026-07-28,157.55
CUST_1484,2026-07-17,51.13
CUST_1433,2026-07-12,109.83
CUST_1070,2026-07-12,32.59
CUST_1462,2026-03-21,91.12
CUST_1265,2026-07-19,27.13
CUST_1438,2026-07-05,137.98
CUST_1357,2026-01-28,84.91
CUST_1164,2025-12-25,78.87
CUST_1584,2026-06-30,13.37
CUST_1203,2026-07-27,116.4
CUST_1331,2026-05-23,164.1
CUST_1324,2026-08-01,211.25
CUST_1511,2026-03-25,37.82
CUST_1416,2026-07-13,129.26
CUST_1128,2026-05-28,110.46
CUST_1037,2026-07-16,94.36
CUST_1386,2026-07-17,50.91
CUST_1590,2026-01-12,70.44
CUST_1309,2026-03-07,87.8
CUST_1511,2026-05-25,81.42
CUST_1360,2026-04-09,77.45
CUST_1343,2026-07-25,46.57
CUST_1181,2026-06-10,44.82
CUST_1291,2026-04-02,120.97
CUST_1290,2026-05-15,265.07
CUST_1101,2025-08-17,112.58
CUST_1421,2026-07-25,137.01
CUST_1557,2026-07-26,79.84
CUST_1033,2026-05-22,145.61
CUST_1117,2026-07-18,83.25
CUST_1475,2026-06-28,162.69
CUST_1405,2026-08-01,70.99
CUST_1290,2026-07-12,114.44
CUST_1424,2026-05-21,9.35
CUST_1033,2026-07-31,43.56
CUST_1531,2026-04-12,103.24
CUST_1585,2025-09-15,54.88
CUST_1197,2026-05-31,73.31
CUST_1591,2026-06-26,130.82
CUST_1325,2026-06-15,78.95
CUST_1129,2026-06-17,109.01
CUST_1266,2026-04-05,44.34
CUST_1095,2026-07-26,78.96
CUST_1156,2026-07-31,125.51
CUST_1080,2026-06-07,19.7
CUST_1464,2026-05-28,145.86
CUST_1227,2026-07-10,92.72
CUST_1387,2026-04-28,114.56
CUST_1147,2026-05-29,110.35
CUST_1105,2026-07-25,41.96
CUST_1184,2026-07-26,86.68
CUST_1212,2026-06-30,86.23
CUST_1075,2026-06-19,107.92
CUST_1429,2026-07-02,63.55
CUST_1164,2026-07-20,97.73
CUST_1032,2026-07-24,67.08
CUST_1559,2026-08-01,90.67
CUST_1124,2026-07-19,89.19
CUST_1373,2026-07-25,51.81
CUST_1225,2026-07-27,121.67
CUST_1280,2026-06-20,95.21
CUST_1507,2026-06-25,282.4
CUST_1256,2026-07-20,120.62
CUST_1287,2026-01-01,36.15
CUST_1319,2026-07-21,50.42
CUST_1443,2026-03-15,77.18
CUST_1326,2026-05-30,104.55
CUST_1580,2026-07-04,212.55
CUST_1460,2026-07-21,22.25
CUST_1600,2026-06-28,103.94
CUST_1543,2026-07-04,21.15
CUST_1330,2026-06-26,47.88
CUST_1220,2026-05-24,70.65
CUST_1125,2026-08-01,120.91
CUST_1218,2026-06-22,152.25
CUST_1575,2026-07-28,59.94
CUST_1222,2026-07-25,59.27
CUST_1076,2026-06-07,111.91
CUST_1445,2026-07-08,64.34
CUST_1505,2026-06-18,39.4
CUST_1334,2026-06-04,54.22
CUST_1018,2026-05-26,181.21
CUST_1472,2026-07-11,173.06
CUST_1546,2026-02-20,23.68
CUST_1071,2026-06-21,167.09
CUST_1308,2026-07-12,138.13
CUST_1569,2026-04-27,86.62
CUST_1305,2026-05-16,81.23
CUST_1124,2026-04-03,52.69
CUST_1142,2026-07-25,64.67
CUST_1446,2026-07-16,33.69
CUST_1377,2026-04-13,93.05
CUST_1053,2026-07-13,65.45
CUST_1388,2026-07-12,45.85
CUST_1471,2026-07-24,64.24
CUST_1598,2026-03-12,80.19
CUST_1540,2026-07-15,84.4
CUST_1287,2026-07-07,131.56
CUST_1270,2026-04-29,126.46
CUST_1248,2026-05-23,132.78
CUST_1079,2026-07-27,86.73
CUST_1221,2026-06-21,72.28
CUST_1348,2026-07-17,101.61
CUST_1320,2026-05-01,63.34
CUST_1157,2026-04-01,36.59
CUST_1372,2026-07-01,80.94
CUST_1207,2026-04-25,48.15
CUST_1168,2026-05-18,36.01
CUST_1109,2026-05-05,54.72
CUST_1191,2026-07-12,84.17
CUST_1360,2026-07-12,78.18
CUST_1514,2026-06-26,65.98
CUST_1378,2026-07-26,112.38
CUST_1432,2026-07-18,48.34
CUST_1282,2026-06-13,86.59
CUST_1051,2026-05-26,57.84
CUST_1103,2026-07-12,199.38
CUST_1414,2026-06-30,35.89
CUST_1274,2026-06-18,45.94
CUST_1294,2026-05-14,47.77
CUST_1488,2026-05-06,179.12
CUST_1174,2026-07-08,30.33
CUST_1466,2026-07-23,14.81
CUST_1342,2026-07-31,45.9
CUST_1009,2026-06-04,85.84
CUST_1112,2026-07-29,16.86
CUST_1297,2026-04-06,91.19
CUST_1150,2026-04-26,35.68
CUST_1343,2026-06-23,132.65
CUST_1263,2026-05-23,56.31
CUST_1361,2026-07-09,65.98
CUST_1495,2026-07-25,120.33
CUST_1021,2026-07-22,75.46
CUST_1145,2026-07-04,21.44
CUST_1441,2026-07-04,135.36
CUST_1386,2026-05-27,118.76
CUST_1460,2025-10-22,65.68
CUST_1282,2026-07-08,24.19
CUST_1351,2026-04-07,39.23
CUST_1580,2025-12-20,151.16
CUST_1008,2026-06-18,120.28
CUST_1153,2026-06-14,60.68
CUST_1166,2026-07-09,60.5
CUST_1015,2026-06-23,51.86
CUST_1126,2026-07-29,62.61
CUST_1000,2026-07-29,41.38
CUST_1514,2026-05-22,142.93
CUST_1088,2026-05-12,42.07
CUST_1442,2026-06-05,32.41
CUST_1484,2026-02-07,55.72
CUST_1395,2026-06-27,57.24
CUST_1318,2026-07-20,78.75
CUST_1592,2026-07-23,142.53
CUST_1426,2026-06-10,62.04
CUST_1580,2026-02-12,82.11
CUST_1447,2026-07-26,91.38
CUST_1515,2026-02-05,126.77
CUST_1437,2026-06-22,41.78
CUST_1248,2026-06-06,70.8
CUST_1579,2026-03-18,27.09
CUST_1128,2026-06-29,10.83
CUST_1530,2026-06-22,167.11
CUST_1341,2026-06-04,163.38
CUST_1339,2026-03-25,39.01
CUST_1523,2026-05-06,26.97
CUST_1147,2026-06-09,209.91
CUST_1158,2026-07-09,63.22
CUST_1006,2026-04-17,107.54
CUST_1068,2026-08-01,103.92
CUST_1099,2026-07-14,88.33
CUST_1124,2026-07-09,85.2
CUST_1240,2026-04-04,94.46
CUST_1449,2026-03-27,106.33
CUST_1022,2026-07-19,161.85
CUST_1174,2026-06-16,123.57
CUST_1491,2026-07-10,116.3
CUST_1504,2026-07-03,58.92
CUST_1109,2026-06-22,59.92
CUST_1398,2026-08-01,62.25
CUST_1455,2026-07-30,221.79
