user_id,recency_days_since_trade,monthly_trades,total_trading_volume_eur,sparplan_active
CRYPTO_USR_11182,1,4,885.74,True
CRYPTO_USR_11183,53,3,1942.39,False
CRYPTO_USR_11184,0,6,473.19,False
CRYPTO_USR_11185,105,1,188.86,True
CRYPTO_USR_11186,56,2,1250.01,False
CRYPTO_USR_11187,73,3,39.1,True
CRYPTO_USR_11188,21,2,307.43,True
CRYPTO_USR_11189,12,6,1766.6,True
CRYPTO_USR_11190,107,0,1769.3,False
CRYPTO_USR_11191,61,4,3035.94,True
CRYPTO_USR_11192,22,3,4094.51,False
CRYPTO_USR_11193,2,5,866.88,False
CRYPTO_USR_11194,26,2,494.84,True
CRYPTO_USR_11195,98,2,4329.02,True
CRYPTO_USR_11196,21,4,1403.06,False
CRYPTO_USR_11197,55,5,665.3,False
CRYPTO_USR_11198,20,9,6696.81,True
CRYPTO_USR_11199,75,10,4482.48,True
CRYPTO_USR_11200,22,5,687.84,False
CRYPTO_USR_11201,36,3,2610.04,False
CRYPTO_USR_11202,14,1,4886.28,False
CRYPTO_USR_11203,75,5,575.86,False
CRYPTO_USR_11204,3,5,1704.06,True
CRYPTO_USR_11205,23,8,472.59,True
CRYPTO_USR_11206,32,1,1165.34,False
CRYPTO_USR_11207,25,7,2240.75,True
CRYPTO_USR_11208,53,2,386.56,True
CRYPTO_USR_11209,40,4,27.23,True
CRYPTO_USR_11210,14,3,2552.21,True
CRYPTO_USR_11211,73,0,7636.41,False
CRYPTO_USR_11212,18,2,510.13,False
CRYPTO_USR_11213,1,6,2392.7,False
CRYPTO_USR_11214,10,1,1621.66,False
CRYPTO_USR_11215,58,1,2782.96,False
CRYPTO_USR_11216,16,4,9866.46,False
CRYPTO_USR_11217,14,3,2391.6,False
CRYPTO_USR_11218,20,3,619.47,False
CRYPTO_USR_11219,10,3,3164.51,False
CRYPTO_USR_11220,15,3,1309.82,True
CRYPTO_USR_11221,49,3,1081.67,False
CRYPTO_USR_11222,3,5,2143.99,True
CRYPTO_USR_11223,14,0,1079.01,True
CRYPTO_USR_11224,24,3,1091.5,True
CRYPTO_USR_11225,32,2,4278.43,False
CRYPTO_USR_11226,35,5,1074.14,True
CRYPTO_USR_11227,20,5,872.37,False
CRYPTO_USR_11228,20,6,862.23,False
CRYPTO_USR_11229,68,3,1500.37,False
CRYPTO_USR_11230,4,5,2240.93,False
CRYPTO_USR_11231,10,3,2634.73,False
CRYPTO_USR_11232,27,5,408.09,False
CRYPTO_USR_11233,8,5,1104.62,False
CRYPTO_USR_11234,21,9,488.97,False
CRYPTO_USR_11235,18,4,950.2,True
CRYPTO_USR_11236,25,4,1740.54,False
CRYPTO_USR_11237,48,7,90.28,True
CRYPTO_USR_11238,29,8,1979.28,False
CRYPTO_USR_11239,9,5,4554.99,True
CRYPTO_USR_11240,15,5,1699.93,False
CRYPTO_USR_11241,25,7,2786.23,True
CRYPTO_USR_11242,17,0,175.95,True
CRYPTO_USR_11243,12,1,857.39,True
CRYPTO_USR_11244,15,2,260.1,False
CRYPTO_USR_11245,8,3,1347.79,False
CRYPTO_USR_11246,33,3,2354.99,False
CRYPTO_USR_11247,122,3,1189.79,False
CRYPTO_USR_11248,76,6,1689.57,True
CRYPTO_USR_11249,20,4,9545.75,True
CRYPTO_USR_11250,3,1,1798.71,False
CRYPTO_USR_11251,5,3,1692.15,False
CRYPTO_USR_11252,108,4,1767.71,True
CRYPTO_USR_11253,52,4,2893.07,False
CRYPTO_USR_11254,14,2,1826.53,True
CRYPTO_USR_11255,6,6,595.38,False
CRYPTO_USR_11256,10,1,11.07,False
CRYPTO_USR_11257,11,4,2319.83,False
CRYPTO_USR_11258,0,5,742.31,False
CRYPTO_USR_11259,69,6,2872.45,False
CRYPTO_USR_11260,18,0,1385.92,True
CRYPTO_USR_11261,42,0,961.84,False
CRYPTO_USR_11262,50,2,682.33,False
CRYPTO_USR_11263,6,8,2082.15,False
CRYPTO_USR_11264,61,0,592.46,True
CRYPTO_USR_11265,115,9,1772.76,False
CRYPTO_USR_11266,23,1,3599.06,False
CRYPTO_USR_11267,34,6,679.69,True
CRYPTO_USR_11268,14,2,1082.36,False
CRYPTO_USR_11269,6,4,647.99,True
CRYPTO_USR_11270,43,5,1055.85,True
CRYPTO_USR_11271,18,0,1247.86,True
CRYPTO_USR_11272,72,3,2689.25,True
CRYPTO_USR_11273,57,1,3108.15,False
CRYPTO_USR_11274,31,6,1107.03,False
CRYPTO_USR_11275,20,7,7.41,False
CRYPTO_USR_11276,32,3,1132.2,True
CRYPTO_USR_11277,20,3,1936.49,True
CRYPTO_USR_11278,24,2,696.52,True
CRYPTO_USR_11279,9,9,691.94,False
CRYPTO_USR_11280,3,5,27.67,False
CRYPTO_USR_11281,20,5,416.52,True
CRYPTO_USR_11282,10,6,599.5,True
CRYPTO_USR_11283,2,7,1710.02,True
CRYPTO_USR_11284,16,6,2025.82,True
CRYPTO_USR_11285,1,6,1000.69,True
CRYPTO_USR_11286,25,0,2163.35,False
CRYPTO_USR_11287,10,1,3061.24,False
CRYPTO_USR_11288,31,0,2537.16,False
CRYPTO_USR_11289,3,2,3016.53,False
CRYPTO_USR_11290,17,0,2229.51,False
CRYPTO_USR_11291,7,5,456.01,False
CRYPTO_USR_11292,26,6,2164.84,False
CRYPTO_USR_11293,43,2,3852.9,False
CRYPTO_USR_11294,0,1,1113.28,True
CRYPTO_USR_11295,40,4,1669.42,True
CRYPTO_USR_11296,3,6,709.8,False
CRYPTO_USR_11297,44,0,1369.59,False
CRYPTO_USR_11298,14,1,6561.91,False
CRYPTO_USR_11299,11,2,3026.8,False
CRYPTO_USR_11300,42,0,1415.55,True
CRYPTO_USR_11301,30,5,145.97,False
CRYPTO_USR_11302,23,0,1118.86,False
CRYPTO_USR_11303,48,4,348.83,False
CRYPTO_USR_11304,2,7,2655.96,True
CRYPTO_USR_11305,19,7,1942.73,True
CRYPTO_USR_11306,47,8,1819.74,True
CRYPTO_USR_11307,4,0,290.88,False
CRYPTO_USR_11308,13,2,2059.53,True
CRYPTO_USR_11309,23,3,4399.56,True
CRYPTO_USR_11310,80,0,759.6,True
CRYPTO_USR_11311,0,7,7738.7,False
CRYPTO_USR_11312,3,3,1432.86,True
CRYPTO_USR_11313,34,6,3094.19,True
CRYPTO_USR_11314,55,5,2180.53,False
CRYPTO_USR_11315,10,2,868.58,False
CRYPTO_USR_11316,22,2,375.36,False
CRYPTO_USR_11317,72,1,3298.23,True
CRYPTO_USR_11318,167,3,134.01,True
CRYPTO_USR_11319,35,3,1200.42,False
CRYPTO_USR_11320,129,7,967.69,False
CRYPTO_USR_11321,43,6,1669.37,False
CRYPTO_USR_11322,5,1,1076.26,True
CRYPTO_USR_11323,5,4,1670.02,False
CRYPTO_USR_11324,52,4,952.3,False
CRYPTO_USR_11325,12,7,6889.29,False
CRYPTO_USR_11326,34,6,2111.02,True
CRYPTO_USR_11327,36,6,7396.56,False
CRYPTO_USR_11328,42,3,3971.71,True
CRYPTO_USR_11329,17,4,2436.44,False
CRYPTO_USR_11330,2,1,674.45,True
CRYPTO_USR_11331,11,0,2713.42,False
CRYPTO_USR_11332,20,0,983.67,False
CRYPTO_USR_11333,44,4,614.48,True
CRYPTO_USR_11334,71,4,1492.99,True
CRYPTO_USR_11335,17,0,333.4,True
CRYPTO_USR_11336,129,5,608.43,True
CRYPTO_USR_11337,19,0,3432.24,True
CRYPTO_USR_11338,3,3,25.75,True
CRYPTO_USR_11339,5,9,1612.66,True
CRYPTO_USR_11340,16,4,2171.81,False
CRYPTO_USR_11341,44,2,3565.09,True
CRYPTO_USR_11342,2,7,301.34,False
CRYPTO_USR_11343,141,8,2648.3,True
CRYPTO_USR_11344,16,3,2386.11,True
CRYPTO_USR_11345,28,2,2535.25,True
CRYPTO_USR_11346,5,2,2467.82,False
CRYPTO_USR_11347,21,5,859.89,False
CRYPTO_USR_11348,18,7,21.48,False
CRYPTO_USR_11349,16,8,2042.53,False
CRYPTO_USR_11350,32,9,1826.14,False
CRYPTO_USR_11351,15,5,4502.79,False
CRYPTO_USR_11352,11,4,1912.16,False
CRYPTO_USR_11353,41,5,2488.8,False
CRYPTO_USR_11354,24,4,2109.75,True
CRYPTO_USR_11355,22,6,2010.94,False
CRYPTO_USR_11356,0,5,1062.88,True
CRYPTO_USR_11357,9,4,386.15,True
CRYPTO_USR_11358,2,7,3248.27,False
CRYPTO_USR_11359,28,2,2216.27,True
CRYPTO_USR_11360,54,6,4142.8,False
CRYPTO_USR_11361,95,6,4074.08,False
CRYPTO_USR_11362,8,0,1832.89,False
CRYPTO_USR_11363,9,5,1002.31,False
CRYPTO_USR_11364,41,3,138.38,False
CRYPTO_USR_11365,13,5,728.01,True
CRYPTO_USR_11366,87,3,1218.11,False
CRYPTO_USR_11367,26,6,353.8,False
CRYPTO_USR_11368,4,4,1855.74,False
CRYPTO_USR_11369,35,2,196.24,True
CRYPTO_USR_11370,23,4,4082.95,True
CRYPTO_USR_11371,28,6,4862.66,False
CRYPTO_USR_11372,8,2,1538.68,False
CRYPTO_USR_11373,78,0,1214.42,False
CRYPTO_USR_11374,52,5,1398.26,True
CRYPTO_USR_11375,86,0,3066.52,False
CRYPTO_USR_11376,23,6,2061.34,False
CRYPTO_USR_11377,28,3,5741.81,True
CRYPTO_USR_11378,21,5,1107.93,False
CRYPTO_USR_11379,29,3,349.8,True
CRYPTO_USR_11380,13,5,4082.05,False
CRYPTO_USR_11381,12,7,159.63,False
CRYPTO_USR_11382,37,5,2289.66,False
CRYPTO_USR_11383,18,5,117.12,False
CRYPTO_USR_11384,10,0,1073.84,False
CRYPTO_USR_11385,1,3,103.84,False
CRYPTO_USR_11386,1,7,1981.01,False
CRYPTO_USR_11387,31,7,3732.3,True
CRYPTO_USR_11388,24,4,274.81,False
CRYPTO_USR_11389,17,3,4502.28,True
CRYPTO_USR_11390,33,5,92.25,True
CRYPTO_USR_11391,44,5,1096.46,True
CRYPTO_USR_11392,25,4,1237.41,False
CRYPTO_USR_11393,6,3,2937.52,False
CRYPTO_USR_11394,46,7,705.44,False
CRYPTO_USR_11395,24,3,265.9,False
CRYPTO_USR_11396,44,4,735.71,True
CRYPTO_USR_11397,4,0,965.53,False
CRYPTO_USR_11398,22,0,74.79,True
CRYPTO_USR_11399,52,6,1706.2,False
CRYPTO_USR_11400,0,3,355.92,True
CRYPTO_USR_11401,29,4,3923.31,False
CRYPTO_USR_11402,46,4,415.57,False
CRYPTO_USR_11403,20,0,955.95,False
CRYPTO_USR_11404,26,5,1247.26,False
CRYPTO_USR_11405,27,4,2746.69,True
CRYPTO_USR_11406,0,4,1359.8,True
CRYPTO_USR_11407,12,5,2577.29,False
CRYPTO_USR_11408,6,4,582.4,True
CRYPTO_USR_11409,44,0,2080.72,False
CRYPTO_USR_11410,18,5,79.33,False
CRYPTO_USR_11411,9,7,1026.63,True
CRYPTO_USR_11412,45,4,2427.62,False
CRYPTO_USR_11413,5,3,2770.93,False
CRYPTO_USR_11414,3,7,1616.8,True
CRYPTO_USR_11415,6,1,2033.36,True
CRYPTO_USR_11416,42,3,2409.21,False
CRYPTO_USR_11417,13,5,448.76,False
CRYPTO_USR_11418,18,5,4733.14,False
CRYPTO_USR_11419,13,3,263.97,False
CRYPTO_USR_11420,27,5,244.91,False
CRYPTO_USR_11421,1,3,264.17,False
CRYPTO_USR_11422,17,5,3915.27,False
CRYPTO_USR_11423,43,6,1829.0,False
CRYPTO_USR_11424,5,9,162.8,False
CRYPTO_USR_11425,18,3,9793.59,False
CRYPTO_USR_11426,50,3,2398.47,True
CRYPTO_USR_11427,11,8,1559.22,False
CRYPTO_USR_11428,25,6,9.16,False
CRYPTO_USR_11429,1,6,1145.0,False
CRYPTO_USR_11430,0,1,2879.23,False
CRYPTO_USR_11431,16,3,495.2,False
CRYPTO_USR_11432,0,3,256.29,True
CRYPTO_USR_11433,29,0,171.2,False
CRYPTO_USR_11434,10,2,2475.9,True
CRYPTO_USR_11435,16,0,2659.84,False
CRYPTO_USR_11436,14,4,1123.51,False
CRYPTO_USR_11437,55,1,131.98,False
CRYPTO_USR_11438,11,6,565.96,False
CRYPTO_USR_11439,21,4,2847.97,False
CRYPTO_USR_11440,2,7,101.47,False
CRYPTO_USR_11441,31,1,3940.31,True
CRYPTO_USR_11442,12,2,346.85,False
CRYPTO_USR_11443,1,2,2224.06,True
CRYPTO_USR_11444,111,4,1171.86,False
CRYPTO_USR_11445,24,5,5754.09,True
CRYPTO_USR_11446,38,4,559.98,False
CRYPTO_USR_11447,9,6,117.84,True
CRYPTO_USR_11448,18,2,2227.09,False
CRYPTO_USR_11449,21,3,622.23,False
CRYPTO_USR_11450,45,8,5090.61,True
CRYPTO_USR_11451,62,2,1102.06,True
CRYPTO_USR_11452,63,2,208.48,True
CRYPTO_USR_11453,33,10,1234.5,False
CRYPTO_USR_11454,20,2,6286.46,False
CRYPTO_USR_11455,3,2,766.29,False
CRYPTO_USR_11456,28,3,3697.41,True
CRYPTO_USR_11457,82,5,1862.49,False
CRYPTO_USR_11458,11,2,1619.68,False
CRYPTO_USR_11459,51,2,1060.65,True
CRYPTO_USR_11460,3,4,542.01,False
CRYPTO_USR_11461,98,2,2643.46,True
CRYPTO_USR_11462,12,2,4641.76,False
CRYPTO_USR_11463,9,4,6515.25,False
CRYPTO_USR_11464,33,3,489.03,True
CRYPTO_USR_11465,10,2,243.39,True
CRYPTO_USR_11466,5,3,686.12,True
CRYPTO_USR_11467,13,3,1397.23,True
CRYPTO_USR_11468,10,6,1245.57,True
CRYPTO_USR_11469,17,2,694.77,True
CRYPTO_USR_11470,37,6,2200.16,False
CRYPTO_USR_11471,9,3,5188.63,False
CRYPTO_USR_11472,23,6,4272.97,False
CRYPTO_USR_11473,32,6,2367.77,False
CRYPTO_USR_11474,4,2,924.38,False
CRYPTO_USR_11475,16,3,174.67,True
CRYPTO_USR_11476,28,2,4938.57,True
CRYPTO_USR_11477,0,3,1391.55,False
CRYPTO_USR_11478,31,6,389.21,True
CRYPTO_USR_11479,26,5,5169.21,False
CRYPTO_USR_11480,12,7,830.61,True
CRYPTO_USR_11481,9,8,779.17,False
CRYPTO_USR_11482,58,7,1057.29,False
CRYPTO_USR_11483,45,6,613.02,False
CRYPTO_USR_11484,98,0,270.58,False
CRYPTO_USR_11485,2,6,419.26,False
CRYPTO_USR_11486,56,5,5798.27,False
CRYPTO_USR_11487,2,4,948.09,False
CRYPTO_USR_11488,14,0,2533.49,True
CRYPTO_USR_11489,5,2,865.61,False
CRYPTO_USR_11490,1,6,652.11,False
CRYPTO_USR_11491,17,0,48.97,True
CRYPTO_USR_11492,8,8,1151.43,False
CRYPTO_USR_11493,62,2,971.71,False
CRYPTO_USR_11494,32,4,584.36,False
CRYPTO_USR_11495,1,5,2463.68,False
CRYPTO_USR_11496,23,6,1163.41,False
CRYPTO_USR_11497,3,1,1293.33,False
CRYPTO_USR_11498,52,4,693.35,False
CRYPTO_USR_11499,4,4,320.94,True
